product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country
754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",2163,435,109,2,218,886,56764,2021-2-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers",2161,435,94,2,188,886,56764,2021-2-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
157,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt",3163,637,91,2,182,886,14294,2021-8-6,2021-08-18,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
765,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",3164,637,109,3,327,886,14294,2021-8-6,2021-08-18,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",3161,637,99,1,99,886,14294,2021-8-6,2021-08-18,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
1175,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",3162,637,99,2,198,886,14294,2021-8-6,2021-08-18,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
77,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",4348,869,118,2,236,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt",4346,869,98,2,196,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
351,Shirt,Henley,S,red,92,60,"A red coloured, S sized, Henley Shirt",4350,869,94,2,188,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
535,Jacket,Leather,XS,yellow,113,73,"A yellow coloured, XS sized, Leather Jacket",4347,869,98,3,294,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
636,Jacket,Coach,S,orange,115,55,"A orange coloured, S sized, Coach Jacket",4349,869,93,1,93,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",4352,869,113,1,113,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
949,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers",4345,869,97,2,194,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
1145,Trousers,Cargo Pants,XS,indigo,106,51,"A indigo coloured, XS sized, Cargo Pants Trousers",4351,869,102,1,102,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",4344,869,105,3,315,605,11108,2021-9-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",1235,255,107,2,214,605,16272,2021-9-26,2021-10-15,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
806,Jacket,Shearling,S,red,95,75,"A red coloured, S sized, Shearling Jacket",1234,255,117,3,351,605,16272,2021-9-26,2021-10-15,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",222,47,118,2,236,791,35453,2021-4-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket",219,47,93,2,186,791,35453,2021-4-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",221,47,91,1,91,791,35453,2021-4-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",220,47,117,2,234,791,35453,2021-4-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
1089,Trousers,Cropped,XL,red,99,78,"A red coloured, XL sized, Cropped Trousers",223,47,115,3,345,791,35453,2021-4-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",1907,382,93,3,279,791,24647,2021-5-4,2021-05-15,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
894,Trousers,Cords,XL,green,113,49,"A green coloured, XL sized, Cords Trousers",1909,382,94,1,94,791,24647,2021-5-4,2021-05-15,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
971,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",1906,382,97,2,194,791,24647,2021-5-4,2021-05-15,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",1908,382,90,1,90,791,24647,2021-5-4,2021-05-15,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",1138,235,118,2,236,767,23434,2021-9-28,2021-10-12,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
140,Shirt,Linen,XS,red,116,61,"A red coloured, XS sized, Linen Shirt",1137,235,91,3,273,767,23434,2021-9-28,2021-10-12,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
801,Jacket,Pullover,S,violet,114,74,"A violet coloured, S sized, Pullover Jacket",1140,235,91,3,273,767,23434,2021-9-28,2021-10-12,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
950,Trousers,Slim-Fit,XS,orange,119,69,"A orange coloured, XS sized, Slim-Fit Trousers",1139,235,97,2,194,767,23434,2021-9-28,2021-10-12,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
1213,Trousers,Pleated,L,blue,90,79,"A blue coloured, L sized, Pleated Trousers",1136,235,105,3,315,767,23434,2021-9-28,2021-10-12,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",4612,923,106,1,106,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
427,Jacket,Denim,M,orange,92,48,"A orange coloured, M sized, Denim Jacket",4613,923,107,3,321,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
445,Jacket,Denim,XS,indigo,92,75,"A indigo coloured, XS sized, Denim Jacket",4609,923,107,2,214,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",4610,923,118,3,354,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
655,Jacket,Coach,XS,indigo,115,42,"A indigo coloured, XS sized, Coach Jacket",4608,923,93,3,279,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
739,Jacket,Peacoat,XL,red,102,58,"A red coloured, XL sized, Peacoat Jacket",4611,923,109,2,218,767,28421,2021-7-5,2021-07-26,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
291,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt",2643,529,105,2,210,767,31199,2021-1-10,2021-01-19,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",2644,529,96,3,288,767,31199,2021-1-10,2021-01-19,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
1194,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers",2645,529,105,2,210,767,31199,2021-1-10,2021-01-19,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",1509,310,118,1,118,348,18372,2021-4-25,2021-05-15,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
640,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",1507,310,93,2,186,348,18372,2021-4-25,2021-05-15,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",1511,310,113,2,226,348,18372,2021-4-25,2021-05-15,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1036,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",1508,310,90,2,180,348,18372,2021-4-25,2021-05-15,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1105,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",1510,310,115,3,345,348,18372,2021-4-25,2021-05-15,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",4223,841,91,2,182,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",4221,841,98,1,98,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",4226,841,119,2,238,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",4222,841,118,1,118,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket",4225,841,102,3,306,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",4220,841,113,1,113,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1175,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",4224,841,99,1,99,348,39690,2021-6-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
490,Jacket,Windbreaker,XS,red,109,79,"A red coloured, XS sized, Windbreaker Jacket",1682,342,102,2,204,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
596,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket",1681,342,112,1,112,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
919,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers",1677,342,96,3,288,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1016,Trousers,Relaxed Leg,S,red,95,70,"A red coloured, S sized, Relaxed Leg Trousers",1680,342,90,3,270,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1066,Trousers,Joggers,S,green,94,76,"A green coloured, S sized, Joggers Trousers",1678,342,93,1,93,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1149,Trousers,Cargo Pants,XL,indigo,106,64,"A indigo coloured, XL sized, Cargo Pants Trousers",1679,342,102,2,204,348,29452,2021-8-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
493,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",3104,626,102,3,306,348,10193,2021-9-30,2021-10-17,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
934,Trousers,Drawstring,XL,blue,104,60,"A blue coloured, XL sized, Drawstring Trousers",3105,626,96,3,288,348,10193,2021-9-30,2021-10-17,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1040,Trousers,Relaxed Leg,XS,indigo,95,60,"A indigo coloured, XS sized, Relaxed Leg Trousers",3106,626,90,1,90,348,10193,2021-9-30,2021-10-17,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
619,Jacket,Cardigan,XL,blue,118,57,"A blue coloured, XL sized, Cardigan Jacket",3868,775,112,3,336,348,21561,2021-6-11,2021-07-05,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
697,Jacket,Parka,M,violet,119,75,"A violet coloured, M sized, Parka Jacket",3870,775,113,1,113,348,21561,2021-6-11,2021-07-05,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1039,Trousers,Relaxed Leg,XL,blue,95,40,"A blue coloured, XL sized, Relaxed Leg Trousers",3869,775,90,1,90,348,21561,2021-6-11,2021-07-05,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1139,Trousers,Cargo Pants,XL,green,106,65,"A green coloured, XL sized, Cargo Pants Trousers",3871,775,102,3,306,348,21561,2021-6-11,2021-07-05,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",3867,775,105,2,210,348,21561,2021-6-11,2021-07-05,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",2870,575,118,3,354,54,27420,2021-8-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
537,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",2871,575,98,2,196,54,27420,2021-8-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
753,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",2868,575,109,1,109,54,27420,2021-8-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
793,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",2869,575,91,2,182,54,27420,2021-8-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket",4714,945,118,1,118,54,11172,2021-7-4,2021-07-22,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
580,Jacket,Bomber,XS,blue,90,44,"A blue coloured, XS sized, Bomber Jacket",4717,945,100,2,200,54,11172,2021-7-4,2021-07-22,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",4716,945,117,2,234,54,11172,2021-7-4,2021-07-22,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
899,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers",4718,945,94,2,188,54,11172,2021-7-4,2021-07-22,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
1008,Trousers,Wool,L,indigo,111,41,"A indigo coloured, L sized, Wool Trousers",4715,945,106,3,318,54,11172,2021-7-4,2021-07-22,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",4328,864,118,1,118,414,48691,2021-3-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia
336,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt",4329,864,109,2,218,414,48691,2021-3-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia
946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers",4330,864,97,2,194,414,48691,2021-3-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia
1141,Trousers,Cargo Pants,S,blue,106,63,"A blue coloured, S sized, Cargo Pants Trousers",1624,331,102,2,204,414,38796,2021-3-18,2021-03-23,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",4748,952,118,2,236,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
304,Shirt,Cuban Collar,XL,blue,93,73,"A blue coloured, XL sized, Cuban Collar Shirt",4746,952,105,2,210,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
707,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",4745,952,119,3,357,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
721,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",4743,952,119,2,238,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",4744,952,113,1,113,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
859,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers",4742,952,113,1,113,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
1223,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers",4747,952,105,1,105,883,57857,2021-8-5,2021-08-25,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",4945,989,118,2,236,595,27217,2021-1-6,2021-01-29,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia
330,Shirt,Mandarin Collar,XS,green,108,63,"A green coloured, XS sized, Mandarin Collar Shirt",4947,989,109,1,109,595,27217,2021-1-6,2021-01-29,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia
388,Shirt,Casual Slim Fit,L,red,113,78,"A red coloured, L sized, Casual Slim Fit Shirt",4948,989,119,2,238,595,27217,2021-1-6,2021-01-29,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia
685,Jacket,Parka,XS,blue,119,67,"A blue coloured, XS sized, Parka Jacket",4946,989,113,2,226,595,27217,2021-1-6,2021-01-29,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia
